id,year,month,region,age_group,gender,registration_count
4883,2023,5,충남,50대,남성,230778
4884,2023,5,충남,60대,남성,198112
4885,2023,5,충남,70대,남성,71417
4886,2023,5,충남,80대,남성,13102
4887,2023,5,충남,90대이상,남성,1007
4888,2023,5,충남,전체,법인및사업자,109463
4889,2023,5,충남,20대,여성,10432
4890,2023,5,충남,30대,여성,43674
4891,2023,5,충남,40대,여성,66345
4892,2023,5,충남,50대,여성,84306
4893,2023,5,충남,60대,여성,62563
4894,2023,5,충남,70대,여성,14085
4895,2023,5,충남,80대,여성,2500
4896,2023,5,충남,90대이상,여성,588
4897,2023,5,충북,20대,남성,16325
4898,2023,5,충북,30대,남성,76262
4899,2023,5,충북,40대,남성,129200
4900,2023,5,충북,50대,남성,173391
4901,2023,5,충북,60대,남성,154656
4902,2023,5,충북,70대,남성,51721
4903,2023,5,충북,80대,남성,9420
4904,2023,5,충북,90대이상,남성,561
4905,2023,5,충북,전체,법인및사업자,98184
4906,2023,5,충북,20대,여성,8595
4907,2023,5,충북,30대,여성,33244
4908,2023,5,충북,40대,여성,49923
4909,2023,5,충북,50대,여성,67035
4910,2023,5,충북,60대,여성,47171
4911,2023,5,충북,70대,여성,10362
4912,2023,5,충북,80대,여성,1731
4913,2023,5,충북,90대이상,여성,355
4914,2023,6,강원,20대,남성,14571
4915,2023,6,강원,30대,남성,63543
4916,2023,6,강원,40대,남성,112459
4917,2023,6,강원,50대,남성,161972
4918,2023,6,강원,60대,남성,154922
4919,2023,6,강원,70대,남성,56123
4920,2023,6,강원,80대,남성,12033
4921,2023,6,강원,90대이상,남성,698
4922,2023,6,강원,전체,법인및사업자,67386
4923,2023,6,강원,20대,여성,7384
4924,2023,6,강원,30대,여성,29025
4925,2023,6,강원,40대,여성,47306
4926,2023,6,강원,50대,여성,65875
4927,2023,6,강원,60대,여성,52828
4928,2023,6,강원,70대,여성,12441
4929,2023,6,강원,80대,여성,2018
4930,2023,6,강원,90대이상,여성,521
4931,2023,6,경기,20대,남성,95732
4932,2023,6,경기,30대,남성,619467
4933,2023,6,경기,40대,남성,1102353
4934,2023,6,경기,50대,남성,1193416
4935,2023,6,경기,60대,남성,889544
4936,2023,6,경기,70대,남성,262806
4937,2023,6,경기,80대,남성,48122
4938,2023,6,경기,90대이상,남성,4160
4939,2023,6,경기,전체,법인및사업자,674353
4940,2023,6,경기,20대,여성,47961
4941,2023,6,경기,30대,여성,252537
4942,2023,6,경기,40대,여성,403640
4943,2023,6,경기,50대,여성,476604
4944,2023,6,경기,60대,여성,304858
4945,2023,6,경기,70대,여성,67949
4946,2023,6,경기,80대,여성,12191
4947,2023,6,경기,90대이상,여성,2716
4948,2023,6,경남,20대,남성,23692
4949,2023,6,경남,30대,남성,132934
4950,2023,6,경남,40대,남성,274368
4951,2023,6,경남,50대,남성,350547
4952,2023,6,경남,60대,남성,302281
4953,2023,6,경남,70대,남성,99412
4954,2023,6,경남,80대,남성,15218
4955,2023,6,경남,90대이상,남성,1083
4956,2023,6,경남,전체,법인및사업자,306429
4957,2023,6,경남,20대,여성,11778
4958,2023,6,경남,30대,여성,57328
4959,2023,6,경남,40대,여성,102255
4960,2023,6,경남,50대,여성,131371
4961,2023,6,경남,60대,여성,90312
4962,2023,6,경남,70대,여성,18857
4963,2023,6,경남,80대,여성,3095
4964,2023,6,경남,90대이상,여성,733
4965,2023,6,경북,20대,남성,21424
4966,2023,6,경북,30대,남성,105930
4967,2023,6,경북,40대,남성,209741
4968,2023,6,경북,50대,남성,303011
4969,2023,6,경북,60대,남성,294469
4970,2023,6,경북,70대,남성,112768
4971,2023,6,경북,80대,남성,19514
4972,2023,6,경북,90대이상,남성,1325
4973,2023,6,경북,전체,법인및사업자,126498
4974,2023,6,경북,20대,여성,10817
4975,2023,6,경북,30대,여성,44587
4976,2023,6,경북,40대,여성,76496
4977,2023,6,경북,50대,여성,106672
4978,2023,6,경북,60대,여성,83977
4979,2023,6,경북,70대,여성,19733
4980,2023,6,경북,80대,여성,3191
4981,2023,6,경북,90대이상,여성,693
4982,2023,6,광주,20대,남성,12564
4983,2023,6,광주,30대,남성,61611
4984,2023,6,광주,40대,남성,113501
4985,2023,6,광주,50대,남성,133449
4986,2023,6,광주,60대,남성,93729
4987,2023,6,광주,70대,남성,30064
4988,2023,6,광주,80대,남성,5030
4989,2023,6,광주,90대이상,남성,377
4990,2023,6,광주,전체,법인및사업자,77662
4991,2023,6,광주,20대,여성,8185
4992,2023,6,광주,30대,여성,32349
4993,2023,6,광주,40대,여성,49574
4994,2023,6,광주,50대,여성,58009
4995,2023,6,광주,60대,여성,33452
4996,2023,6,광주,70대,여성,7323
4997,2023,6,광주,80대,여성,1224
4998,2023,6,광주,90대이상,여성,315
4999,2023,6,대구,20대,남성,15803
5000,2023,6,대구,30대,남성,97770
5001,2023,6,대구,40대,남성,182092
5002,2023,6,대구,50대,남성,228666
5003,2023,6,대구,60대,남성,184279
5004,2023,6,대구,70대,남성,62812
5005,2023,6,대구,80대,남성,10817
5006,2023,6,대구,90대이상,남성,928
5007,2023,6,대구,전체,법인및사업자,162644
5008,2023,6,대구,20대,여성,8513
5009,2023,6,대구,30대,여성,40845
5010,2023,6,대구,40대,여성,69647
5011,2023,6,대구,50대,여성,92715
5012,2023,6,대구,60대,여성,61787
5013,2023,6,대구,70대,여성,14447
5014,2023,6,대구,80대,여성,2254
5015,2023,6,대구,90대이상,여성,483
5016,2023,6,대전,20대,남성,12088
5017,2023,6,대전,30대,남성,65460
5018,2023,6,대전,40대,남성,109172
5019,2023,6,대전,50대,남성,133014
5020,2023,6,대전,60대,남성,102983
5021,2023,6,대전,70대,남성,32785
5022,2023,6,대전,80대,남성,5412
5023,2023,6,대전,90대이상,남성,419
5024,2023,6,대전,전체,법인및사업자,72750
5025,2023,6,대전,20대,여성,6783
5026,2023,6,대전,30대,여성,29816
5027,2023,6,대전,40대,여성,45025
5028,2023,6,대전,50대,여성,54501
5029,2023,6,대전,60대,여성,35218
5030,2023,6,대전,70대,여성,7440
5031,2023,6,대전,80대,여성,1304
5032,2023,6,대전,90대이상,여성,330
5033,2023,6,부산,20대,남성,16953
5034,2023,6,부산,30대,남성,112383
5035,2023,6,부산,40대,남성,206690
5036,2023,6,부산,50대,남성,227621
5037,2023,6,부산,60대,남성,210298
5038,2023,6,부산,70대,남성,76931
5039,2023,6,부산,80대,남성,12170
5040,2023,6,부산,90대이상,남성,1203
5041,2023,6,부산,전체,법인및사업자,339949
5042,2023,6,부산,20대,여성,8302
5043,2023,6,부산,30대,여성,45381
5044,2023,6,부산,40대,여성,77091
5045,2023,6,부산,50대,여성,91743
5046,2023,6,부산,60대,여성,67394
5047,2023,6,부산,70대,여성,16233
5048,2023,6,부산,80대,여성,2683
5049,2023,6,부산,90대이상,여성,588
5050,2023,6,서울,20대,남성,32012
5051,2023,6,서울,30대,남성,280721
5052,2023,6,서울,40대,남성,489540
5053,2023,6,서울,50대,남성,540117
5054,2023,6,서울,60대,남성,449966
5055,2023,6,서울,70대,남성,179410
5056,2023,6,서울,80대,남성,35093
5057,2023,6,서울,90대이상,남성,4023
5058,2023,6,서울,전체,법인및사업자,461637
5059,2023,6,서울,20대,여성,17297
5060,2023,6,서울,30대,여성,114757
5061,2023,6,서울,40대,여성,182782
5062,2023,6,서울,50대,여성,203581
5063,2023,6,서울,60대,여성,145392
5064,2023,6,서울,70대,여성,43373
5065,2023,6,서울,80대,여성,8426
5066,2023,6,서울,90대이상,여성,2236
5067,2023,6,세종,20대,남성,2192
5068,2023,6,세종,30대,남성,21512
5069,2023,6,세종,40대,남성,43972
5070,2023,6,세종,50대,남성,36561
5071,2023,6,세종,60대,남성,22512
5072,2023,6,세종,70대,남성,6432
5073,2023,6,세종,80대,남성,968
5074,2023,6,세종,90대이상,남성,66
5075,2023,6,세종,전체,법인및사업자,10347
5076,2023,6,세종,20대,여성,1477
5077,2023,6,세종,30대,여성,11197
5078,2023,6,세종,40대,여성,17378
5079,2023,6,세종,50대,여성,13131
5080,2023,6,세종,60대,여성,7430
5081,2023,6,세종,70대,여성,1425
5082,2023,6,세종,80대,여성,223
5083,2023,6,세종,90대이상,여성,47
5084,2023,6,울산,20대,남성,9064
5085,2023,6,울산,30대,남성,50197
5086,2023,6,울산,40대,남성,97262
5087,2023,6,울산,50대,남성,124000
5088,2023,6,울산,60대,남성,107556
5089,2023,6,울산,70대,남성,28819
5090,2023,6,울산,80대,남성,3496
5091,2023,6,울산,90대이상,남성,235
5092,2023,6,울산,전체,법인및사업자,49620
5093,2023,6,울산,20대,여성,4037
5094,2023,6,울산,30대,여성,19241
5095,2023,6,울산,40대,여성,31851
5096,2023,6,울산,50대,여성,39061
5097,2023,6,울산,60대,여성,25217
5098,2023,6,울산,70대,여성,5009
5099,2023,6,울산,80대,여성,723
5100,2023,6,울산,90대이상,여성,190
5101,2023,6,인천,20대,남성,20803
5102,2023,6,인천,30대,남성,129412
5103,2023,6,인천,40대,남성,218979
5104,2023,6,인천,50대,남성,238100
5105,2023,6,인천,60대,남성,194557
5106,2023,6,인천,70대,남성,54216
5107,2023,6,인천,80대,남성,7862
5108,2023,6,인천,90대이상,남성,713
5109,2023,6,인천,전체,법인및사업자,525236
5110,2023,6,인천,20대,여성,10319
5111,2023,6,인천,30대,여성,53555
5112,2023,6,인천,40대,여성,83031
5113,2023,6,인천,50대,여성,96623
5114,2023,6,인천,60대,여성,63826
5115,2023,6,인천,70대,여성,12341
5116,2023,6,인천,80대,여성,2023
5117,2023,6,인천,90대이상,여성,473
5118,2023,6,전남,20대,남성,16189
5119,2023,6,전남,30대,남성,67766
5120,2023,6,전남,40대,남성,138724
5121,2023,6,전남,50대,남성,207482
5122,2023,6,전남,60대,남성,187817
5123,2023,6,전남,70대,남성,71533
5124,2023,6,전남,80대,남성,12155
5125,2023,6,전남,90대이상,남성,980
5126,2023,6,전남,전체,법인및사업자,304462
5127,2023,6,전남,20대,여성,8467
5128,2023,6,전남,30대,여성,32213
5129,2023,6,전남,40대,여성,52189
5130,2023,6,전남,50대,여성,72623
5131,2023,6,전남,60대,여성,54892
5132,2023,6,전남,70대,여성,12377
5133,2023,6,전남,80대,여성,2688
5134,2023,6,전남,90대이상,여성,718
5135,2023,6,전북,20대,남성,14452
5136,2023,6,전북,30대,남성,63837
5137,2023,6,전북,40대,남성,132282
5138,2023,6,전북,50대,남성,192131
5139,2023,6,전북,60대,남성,166601
5140,2023,6,전북,70대,남성,65213
5141,2023,6,전북,80대,남성,11832
5142,2023,6,전북,90대이상,남성,1063
5143,2023,6,전북,전체,법인및사업자,98644
5144,2023,6,전북,20대,여성,8485
5145,2023,6,전북,30대,여성,32923
5146,2023,6,전북,40대,여성,53966
5147,2023,6,전북,50대,여성,74233
5148,2023,6,전북,60대,여성,54037
5149,2023,6,전북,70대,여성,13391
5150,2023,6,전북,80대,여성,2744
5151,2023,6,전북,90대이상,여성,803
5152,2023,6,제주,20대,남성,4791
5153,2023,6,제주,30대,남성,26500
5154,2023,6,제주,40대,남성,57862
5155,2023,6,제주,50대,남성,72298
5156,2023,6,제주,60대,남성,54659
5157,2023,6,제주,70대,남성,19493
5158,2023,6,제주,80대,남성,4236
5159,2023,6,제주,90대이상,남성,308
5160,2023,6,제주,전체,법인및사업자,345604
5161,2023,6,제주,20대,여성,3373
5162,2023,6,제주,30대,여성,15570
5163,2023,6,제주,40대,여성,27784
5164,2023,6,제주,50대,여성,34084
5165,2023,6,제주,60대,여성,23400
5166,2023,6,제주,70대,여성,5607
5167,2023,6,제주,80대,여성,917
5168,2023,6,제주,90대이상,여성,197
5169,2023,6,충남,20대,남성,20680
5170,2023,6,충남,30대,남성,107090
5171,2023,6,충남,40대,남성,193874
5172,2023,6,충남,50대,남성,231283
5173,2023,6,충남,60대,남성,197894
5174,2023,6,충남,70대,남성,71131
5175,2023,6,충남,80대,남성,12936
5176,2023,6,충남,90대이상,남성,999
5177,2023,6,충남,전체,법인및사업자,109772
5178,2023,6,충남,20대,여성,10713
5179,2023,6,충남,30대,여성,43990
5180,2023,6,충남,40대,여성,66500
5181,2023,6,충남,50대,여성,84569
5182,2023,6,충남,60대,여성,62551
5183,2023,6,충남,70대,여성,14017
5184,2023,6,충남,80대,여성,2453
5185,2023,6,충남,90대이상,여성,576
5186,2023,6,충북,20대,남성,16766
5187,2023,6,충북,30대,남성,76730
5188,2023,6,충북,40대,남성,129276
5189,2023,6,충북,50대,남성,173597
5190,2023,6,충북,60대,남성,154538
5191,2023,6,충북,70대,남성,51496
5192,2023,6,충북,80대,남성,9313
5193,2023,6,충북,90대이상,남성,555
5194,2023,6,충북,전체,법인및사업자,98084
5195,2023,6,충북,20대,여성,8826
5196,2023,6,충북,30대,여성,33469
5197,2023,6,충북,40대,여성,49972
5198,2023,6,충북,50대,여성,67138
5199,2023,6,충북,60대,여성,47080
5200,2023,6,충북,70대,여성,10328
5201,2023,6,충북,80대,여성,1709
5202,2023,6,충북,90대이상,여성,348
5203,2023,7,강원,20대,남성,14851
5204,2023,7,강원,30대,남성,63821
5205,2023,7,강원,40대,남성,112514
5206,2023,7,강원,50대,남성,162176
5207,2023,7,강원,60대,남성,154899
5208,2023,7,강원,70대,남성,55950
5209,2023,7,강원,80대,남성,11908
5210,2023,7,강원,90대이상,남성,691
5211,2023,7,강원,전체,법인및사업자,67480
5212,2023,7,강원,20대,여성,7548
5213,2023,7,강원,30대,여성,29178
5214,2023,7,강원,40대,여성,47429
5215,2023,7,강원,50대,여성,66051
5216,2023,7,강원,60대,여성,52859
5217,2023,7,강원,70대,여성,12388
5218,2023,7,강원,80대,여성,1999
5219,2023,7,강원,90대이상,여성,520
5220,2023,7,경기,20대,남성,98318
5221,2023,7,경기,30대,남성,623357
5222,2023,7,경기,40대,남성,1103755
5223,2023,7,경기,50대,남성,1194059
5224,2023,7,경기,60대,남성,888636
5225,2023,7,경기,70대,남성,261783
5226,2023,7,경기,80대,남성,47664
5227,2023,7,경기,90대이상,남성,4114
5228,2023,7,경기,전체,법인및사업자,675756
5229,2023,7,경기,20대,여성,49098
5230,2023,7,경기,30대,여성,254421
5231,2023,7,경기,40대,여성,404275
5232,2023,7,경기,50대,여성,477318
5233,2023,7,경기,60대,여성,304743
5234,2023,7,경기,70대,여성,67665
5235,2023,7,경기,80대,여성,12065
5236,2023,7,경기,90대이상,여성,2680
5237,2023,7,경남,20대,남성,24246
5238,2023,7,경남,30대,남성,133684
5239,2023,7,경남,40대,남성,274715
5240,2023,7,경남,50대,남성,351009
5241,2023,7,경남,60대,남성,301870
5242,2023,7,경남,70대,남성,98989
5243,2023,7,경남,80대,남성,15052
5244,2023,7,경남,90대이상,남성,1064
5245,2023,7,경남,전체,법인및사업자,309555
5246,2023,7,경남,20대,여성,12049
5247,2023,7,경남,30대,여성,57659
5248,2023,7,경남,40대,여성,102569
5249,2023,7,경남,50대,여성,131512
5250,2023,7,경남,60대,여성,90299
5251,2023,7,경남,70대,여성,18750
5252,2023,7,경남,80대,여성,3060
5253,2023,7,경남,90대이상,여성,716
5254,2023,7,경북,20대,남성,21895
5255,2023,7,경북,30대,남성,106199
5256,2023,7,경북,40대,남성,209046
5257,2023,7,경북,50대,남성,300455
5258,2023,7,경북,60대,남성,289787
5259,2023,7,경북,70대,남성,110356
5260,2023,7,경북,80대,남성,18912
5261,2023,7,경북,90대이상,남성,1283
5262,2023,7,경북,전체,법인및사업자,125661
5263,2023,7,경북,20대,여성,10992
5264,2023,7,경북,30대,여성,44596
5265,2023,7,경북,40대,여성,76338
5266,2023,7,경북,50대,여성,106133
5267,2023,7,경북,60대,여성,82906
5268,2023,7,경북,70대,여성,19363
5269,2023,7,경북,80대,여성,3087
5270,2023,7,경북,90대이상,여성,682
5271,2023,7,광주,20대,남성,12849
5272,2023,7,광주,30대,남성,61860
5273,2023,7,광주,40대,남성,113637
5274,2023,7,광주,50대,남성,133497
5275,2023,7,광주,60대,남성,93545
5276,2023,7,광주,70대,남성,29954
5277,2023,7,광주,80대,남성,4980
5278,2023,7,광주,90대이상,남성,373
5279,2023,7,광주,전체,법인및사업자,77542
5280,2023,7,광주,20대,여성,8324
5281,2023,7,광주,30대,여성,32498
5282,2023,7,광주,40대,여성,49708
5283,2023,7,광주,50대,여성,58055
5284,2023,7,광주,60대,여성,33428
5285,2023,7,광주,70대,여성,7294
5286,2023,7,광주,80대,여성,1205
5287,2023,7,광주,90대이상,여성,312
5288,2023,7,대구,20대,남성,16249
5289,2023,7,대구,30대,남성,98818
5290,2023,7,대구,40대,남성,183167
5291,2023,7,대구,50대,남성,231667
5292,2023,7,대구,60대,남성,188371
5293,2023,7,대구,70대,남성,64575
5294,2023,7,대구,80대,남성,11077
5295,2023,7,대구,90대이상,남성,934
5296,2023,7,대구,전체,법인및사업자,163575
5297,2023,7,대구,20대,여성,8788
5298,2023,7,대구,30대,여성,41344
5299,2023,7,대구,40대,여성,70177
5300,2023,7,대구,50대,여성,93674
5301,2023,7,대구,60대,여성,62716
5302,2023,7,대구,70대,여성,14702
5303,2023,7,대구,80대,여성,2288
5304,2023,7,대구,90대이상,여성,488
5305,2023,7,대전,20대,남성,12411
5306,2023,7,대전,30대,남성,65850
5307,2023,7,대전,40대,남성,109277
5308,2023,7,대전,50대,남성,133151
5309,2023,7,대전,60대,남성,102819
5310,2023,7,대전,70대,남성,32655
5311,2023,7,대전,80대,남성,5368
5312,2023,7,대전,90대이상,남성,413
5313,2023,7,대전,전체,법인및사업자,73821
5314,2023,7,대전,20대,여성,6950
5315,2023,7,대전,30대,여성,29990
5316,2023,7,대전,40대,여성,45118
5317,2023,7,대전,50대,여성,54567
5318,2023,7,대전,60대,여성,35124
5319,2023,7,대전,70대,여성,7401
5320,2023,7,대전,80대,여성,1283
5321,2023,7,대전,90대이상,여성,329
5322,2023,7,부산,20대,남성,17336
5323,2023,7,부산,30대,남성,113031
5324,2023,7,부산,40대,남성,206918
5325,2023,7,부산,50대,남성,227645
5326,2023,7,부산,60대,남성,209892
5327,2023,7,부산,70대,남성,76542
5328,2023,7,부산,80대,남성,12033
5329,2023,7,부산,90대이상,남성,1197
5330,2023,7,부산,전체,법인및사업자,341253
5331,2023,7,부산,20대,여성,8478
5332,2023,7,부산,30대,여성,45683
5333,2023,7,부산,40대,여성,77247
5334,2023,7,부산,50대,여성,91888
5335,2023,7,부산,60대,여성,67258
5336,2023,7,부산,70대,여성,16113
5337,2023,7,부산,80대,여성,2659
5338,2023,7,부산,90대이상,여성,584
5339,2023,7,서울,20대,남성,32939
5340,2023,7,서울,30대,남성,282600
5341,2023,7,서울,40대,남성,489644
5342,2023,7,서울,50대,남성,539871
5343,2023,7,서울,60대,남성,449060
5344,2023,7,서울,70대,남성,178454
5345,2023,7,서울,80대,남성,34724
5346,2023,7,서울,90대이상,남성,4005
5347,2023,7,서울,전체,법인및사업자,460312
5348,2023,7,서울,20대,여성,17758
5349,2023,7,서울,30대,여성,115485
5350,2023,7,서울,40대,여성,183011
5351,2023,7,서울,50대,여성,203694
5352,2023,7,서울,60대,여성,144991
5353,2023,7,서울,70대,여성,43154
5354,2023,7,서울,80대,여성,8353
5355,2023,7,서울,90대이상,여성,2228
5356,2023,7,세종,20대,남성,2235
5357,2023,7,세종,30대,남성,21624
5358,2023,7,세종,40대,남성,44009
5359,2023,7,세종,50대,남성,36548
5360,2023,7,세종,60대,남성,22441
5361,2023,7,세종,70대,남성,6417
5362,2023,7,세종,80대,남성,950
5363,2023,7,세종,90대이상,남성,67
5364,2023,7,세종,전체,법인및사업자,10384
5365,2023,7,세종,20대,여성,1504
5366,2023,7,세종,30대,여성,11259
5367,2023,7,세종,40대,여성,17393
5368,2023,7,세종,50대,여성,13182
5369,2023,7,세종,60대,여성,7414
5370,2023,7,세종,70대,여성,1432
5371,2023,7,세종,80대,여성,223
5372,2023,7,세종,90대이상,여성,46
5373,2023,7,울산,20대,남성,9322
5374,2023,7,울산,30대,남성,50515
5375,2023,7,울산,40대,남성,97281
5376,2023,7,울산,50대,남성,124054
5377,2023,7,울산,60대,남성,107311
5378,2023,7,울산,70대,남성,28686
5379,2023,7,울산,80대,남성,3456
5380,2023,7,울산,90대이상,남성,233
5381,2023,7,울산,전체,법인및사업자,49763
5382,2023,7,울산,20대,여성,4143
5383,2023,7,울산,30대,여성,19327
5384,2023,7,울산,40대,여성,31917
5385,2023,7,울산,50대,여성,39095
5386,2023,7,울산,60대,여성,25167
5387,2023,7,울산,70대,여성,4998
5388,2023,7,울산,80대,여성,720
5389,2023,7,울산,90대이상,여성,186
5390,2023,7,인천,20대,남성,21352
5391,2023,7,인천,30대,남성,130658
5392,2023,7,인천,40대,남성,219623
5393,2023,7,인천,50대,남성,238441
5394,2023,7,인천,60대,남성,194364
5395,2023,7,인천,70대,남성,54039
5396,2023,7,인천,80대,남성,7791
5397,2023,7,인천,90대이상,남성,706
5398,2023,7,인천,전체,법인및사업자,531771
5399,2023,7,인천,20대,여성,10568
5400,2023,7,인천,30대,여성,53951
5401,2023,7,인천,40대,여성,83304
5402,2023,7,인천,50대,여성,96820
5403,2023,7,인천,60대,여성,63758
5404,2023,7,인천,70대,여성,12278
5405,2023,7,인천,80대,여성,2010
5406,2023,7,인천,90대이상,여성,468
5407,2023,7,전남,20대,남성,16586
5408,2023,7,전남,30대,남성,68209
5409,2023,7,전남,40대,남성,138823
5410,2023,7,전남,50대,남성,207657
5411,2023,7,전남,60대,남성,187716
5412,2023,7,전남,70대,남성,71296
5413,2023,7,전남,80대,남성,12027
5414,2023,7,전남,90대이상,남성,973
5415,2023,7,전남,전체,법인및사업자,298573
5416,2023,7,전남,20대,여성,8655
5417,2023,7,전남,30대,여성,32346
5418,2023,7,전남,40대,여성,52355
5419,2023,7,전남,50대,여성,72843
5420,2023,7,전남,60대,여성,54906
5421,2023,7,전남,70대,여성,12325
5422,2023,7,전남,80대,여성,2652
5423,2023,7,전남,90대이상,여성,708
5424,2023,7,전북,20대,남성,14817
5425,2023,7,전북,30대,남성,64244
5426,2023,7,전북,40대,남성,132658
5427,2023,7,전북,50대,남성,192414
5428,2023,7,전북,60대,남성,166460
5429,2023,7,전북,70대,남성,64967
5430,2023,7,전북,80대,남성,11733
5431,2023,7,전북,90대이상,남성,1052
5432,2023,7,전북,전체,법인및사업자,98633
5433,2023,7,전북,20대,여성,8708
5434,2023,7,전북,30대,여성,33115
5435,2023,7,전북,40대,여성,54012
5436,2023,7,전북,50대,여성,74414
5437,2023,7,전북,60대,여성,54040
5438,2023,7,전북,70대,여성,13315
5439,2023,7,전북,80대,여성,2692
5440,2023,7,전북,90대이상,여성,785
5441,2023,7,제주,20대,남성,4895
5442,2023,7,제주,30대,남성,26676
5443,2023,7,제주,40대,남성,57766
5444,2023,7,제주,50대,남성,72235
5445,2023,7,제주,60대,남성,54521
5446,2023,7,제주,70대,남성,19390
5447,2023,7,제주,80대,남성,4188
5448,2023,7,제주,90대이상,남성,307
5449,2023,7,제주,전체,법인및사업자,347283
5450,2023,7,제주,20대,여성,3422
5451,2023,7,제주,30대,여성,15678
5452,2023,7,제주,40대,여성,27777
5453,2023,7,제주,50대,여성,34117
5454,2023,7,제주,60대,여성,23345
5455,2023,7,제주,70대,여성,5571
5456,2023,7,제주,80대,여성,908
5457,2023,7,제주,90대이상,여성,191
5458,2023,7,충남,20대,남성,21238
5459,2023,7,충남,30대,남성,107815
5460,2023,7,충남,40대,남성,194284
5461,2023,7,충남,50대,남성,231583
5462,2023,7,충남,60대,남성,197786
5463,2023,7,충남,70대,남성,70874
5464,2023,7,충남,80대,남성,12829
5465,2023,7,충남,90대이상,남성,985
5466,2023,7,충남,전체,법인및사업자,109888
5467,2023,7,충남,20대,여성,11006
5468,2023,7,충남,30대,여성,44252
5469,2023,7,충남,40대,여성,66615
5470,2023,7,충남,50대,여성,84775
5471,2023,7,충남,60대,여성,62533
5472,2023,7,충남,70대,여성,13982
5473,2023,7,충남,80대,여성,2430
5474,2023,7,충남,90대이상,여성,565
5475,2023,7,충북,20대,남성,17154
5476,2023,7,충북,30대,남성,77243
5477,2023,7,충북,40대,남성,129456
5478,2023,7,충북,50대,남성,173749
5479,2023,7,충북,60대,남성,154432
5480,2023,7,충북,70대,남성,51314
5481,2023,7,충북,80대,남성,9232
5482,2023,7,충북,90대이상,남성,549
5483,2023,7,충북,전체,법인및사업자,97953
5484,2023,7,충북,20대,여성,9032
5485,2023,7,충북,30대,여성,33703
5486,2023,7,충북,40대,여성,50125
5487,2023,7,충북,50대,여성,67204
5488,2023,7,충북,60대,여성,47032
5489,2023,7,충북,70대,여성,10277
5490,2023,7,충북,80대,여성,1684
5491,2023,7,충북,90대이상,여성,342
5492,2023,8,강원,20대,남성,21583
5493,2023,8,강원,30대,남성,69132
5494,2023,8,강원,40대,남성,120888
5495,2023,8,강원,50대,남성,162346
5496,2023,8,강원,60대,남성,147410
5497,2023,8,강원,70대,남성,46214
5498,2023,8,강원,80대,남성,8825
5499,2023,8,강원,90대이상,남성,458
5500,2023,8,강원,전체,법인및사업자,67534
5501,2023,8,강원,20대,여성,10889
5502,2023,8,강원,30대,여성,30900
5503,2023,8,강원,40대,여성,50756
5504,2023,8,강원,50대,여성,65832
5505,2023,8,강원,60대,여성,48382
5506,2023,8,강원,70대,여성,9562
5507,2023,8,강원,80대,여성,1542
5508,2023,8,강원,90대이상,여성,414
5509,2023,8,경기,20대,남성,152115
5510,2023,8,경기,30대,남성,697053
5511,2023,8,경기,40대,남성,1138943
5512,2023,8,경기,50대,남성,1174179
5513,2023,8,경기,60대,남성,809539
5514,2023,8,경기,70대,남성,213540
5515,2023,8,경기,80대,남성,36034
5516,2023,8,경기,90대이상,남성,2619
5517,2023,8,경기,전체,법인및사업자,674679
5518,2023,8,경기,20대,여성,74348
5519,2023,8,경기,30대,여성,276805
5520,2023,8,경기,40대,여성,421379
5521,2023,8,경기,50대,여성,467625
5522,2023,8,경기,60대,여성,269578
5523,2023,8,경기,70대,여성,53306
5524,2023,8,경기,80대,여성,9553
5525,2023,8,경기,90대이상,여성,1835
5526,2023,8,경남,20대,남성,36144
5527,2023,8,경남,30대,남성,151772
5528,2023,8,경남,40대,남성,289436
5529,2023,8,경남,50대,남성,349231
5530,2023,8,경남,60대,남성,281764
5531,2023,8,경남,70대,남성,80584
5532,2023,8,경남,80대,남성,10676
5533,2023,8,경남,90대이상,남성,751
5534,2023,8,경남,전체,법인및사업자,310934
5535,2023,8,경남,20대,여성,18096
5536,2023,8,경남,30대,여성,62998
5537,2023,8,경남,40대,여성,107958
5538,2023,8,경남,50대,여성,129306
5539,2023,8,경남,60대,여성,81203
5540,2023,8,경남,70대,여성,14265
5541,2023,8,경남,80대,여성,2485
5542,2023,8,경남,90대이상,여성,509
5543,2023,8,경북,20대,남성,31703
5544,2023,8,경북,30대,남성,118370
5545,2023,8,경북,40대,남성,222904
5546,2023,8,경북,50대,남성,305304
5547,2023,8,경북,60대,남성,273271
5548,2023,8,경북,70대,남성,91559
5549,2023,8,경북,80대,남성,14171
5550,2023,8,경북,90대이상,남성,859
5551,2023,8,경북,전체,법인및사업자,125727
5552,2023,8,경북,20대,여성,15862
5553,2023,8,경북,30대,여성,48292
5554,2023,8,경북,40대,여성,81032
5555,2023,8,경북,50대,여성,106230
5556,2023,8,경북,60대,여성,75158
5557,2023,8,경북,70대,여성,14930
5558,2023,8,경북,80대,여성,2531
5559,2023,8,경북,90대이상,여성,473
5560,2023,8,광주,20대,남성,19225
5561,2023,8,광주,30대,남성,67980
5562,2023,8,광주,40대,남성,119381
5563,2023,8,광주,50대,남성,131055
5564,2023,8,광주,60대,남성,84415
5565,2023,8,광주,70대,남성,24983
5566,2023,8,광주,80대,남성,3637
5567,2023,8,광주,90대이상,남성,262
